Id,SalePrice
2735,138347.0871579625
2736,133110.94881782576
2737,121643.81672830251
2738,127903.03440898877
2739,148065.81355677362
2740,138120.27264960253
2741,138614.73766153894
2742,151128.62579681928
2743,166616.73402685986
2744,165406.1821157842
2745,139699.5225977833
2746,141329.87647724614
2747,142802.06547789025
2748,110346.40356868612
2749,126926.66876891952
2750,117772.70478120589
2751,134213.0887685419
2752,172720.34104250427
2753,158371.41806562198
2754,240447.02473318088
2755,141583.99334528713
2756,89867.61403788398
2757,48933.562267998175
2758,82355.96899289498
2759,169636.0069061932
2760,134132.83725170605
2761,138751.19260427327
2762,135088.09981025307
2763,184563.281343102
2764,136371.2073899704
2765,273128.802340506
2766,139108.94721971048
2767,79710.38294837732
2768,132090.49423446468
2769,142788.027567174
2770,134965.0888840513
2771,93253.9356233107
2772,99995.00248837167
2773,177524.80062638677
2774,161311.04485144728
2775,123843.55118762385
2776,146426.24041810055
2777,159423.62707953382
2778,117419.90305620435
2779,128602.23065319864
2780,99667.21753225834
2781,93560.22413249292
2782,95972.82510398977
2783,106653.92486520919
2784,129121.29322506922
2785,138813.5225262988
2786,46993.18065530597
2787,125185.68792405186
2788,65484.53073833574
2789,168506.3617028444
2790,90264.6848144733
2791,113258.28637292226
2792,77342.40511353764
2793,157423.6186101276
2794,96327.5900418964
2795,122477.39061307552
2796,96664.05482324543
2797,255410.6786698464
2798,121018.70634199306
2799,118114.46678092511
2800,64524.823689780416
2801,112920.5202489731
2802,130581.38974577258
2803,185343.26455947245
2804,123818.70712666033
2805,101764.40356499865
2806,70679.79107449763
2807,256228.29613528235
2808,155196.63468816495
2809,126879.7695574854
2810,125128.17652075164
2811,168056.8017838102
2812,181048.09483385758
2813,152663.06475552166
2814,158283.28730851904
2815,104842.68036742196
2816,229983.20961199058
2817,146685.45699744084
2818,131007.47521622706
2819,160162.61755716818
2820,134535.45289732033
2821,99643.05043733832
2822,167936.86481857803
2823,335798.1718225512
2824,187088.57217809418
2825,143523.15823958188
2826,134837.72174777242
2827,130643.67726298785
2828,243676.0590504608
2829,209076.32774542156
2830,232060.75100317586
2831,182928.50034537638
2832,252372.11397781453
2833,320628.0274491133
2834,238042.07904601906
2835,227083.96528316123
2836,195797.39498612357
2837,159402.693345823
2838,149186.3812457066
2839,166030.13165479706
2840,210294.37453209926
2841,200764.399806084
2842,222328.1816233676
2843,151978.58201099653
2844,175498.39480414722
2845,123503.69707683008
2846,207078.8503409136
2847,217064.02269022667
2848,211196.66072078206
2849,196779.34567934505
2850,266974.52802529675
2851,206704.99045628993
2852,227459.13717816374
2853,227093.75016776542
2854,135869.98671436362
2855,205135.6408792301
2856,202987.10662730824
2857,190174.66533591345
2858,210907.17353833863
2859,76961.27079301229
2860,141561.67857808276
2861,123370.99648635244
2862,179146.7618372312
2863,152066.3829593504
2864,256565.3760293866
2865,142822.85486517075
2866,129873.53133934736
2867,96868.62330326857
2868,88977.17405553057
2869,93514.37098149567
2870,97095.80018122075
2871,57157.27756651731
2872,32230.484637933783
2873,77214.26860365385
2874,152340.30265799322
2875,124699.34997851205
2876,159076.12517673246
2877,157705.89682327004
2878,158220.02706031108
2879,151573.00678225458
2880,108892.70476824648
2881,145488.7832695442
2882,204086.97626184122
2883,209264.8639585277
2884,182600.98155606803
2885,181849.32990267765
2886,257797.38642442325
2887,103164.88705255665
2888,146924.77979482818
2889,29994.59537427919
2890,78209.01015745658
2891,156384.71165004978
2892,7149.253899434349
2893,71798.79010373917
2894,10876.281470034824
2895,347066.15232010814
2896,289764.07424433937
2897,223683.5529712803
2898,126671.51986431403
2899,203954.190575985
2900,163145.26971999867
2901,226906.7772803775
2902,165306.70826348127
2903,315069.9691967699
2904,355364.4635084751
2905,46230.500806357246
2906,194418.37733173993
2907,101590.36951082191
2908,110196.07677164604
2909,128267.27569265816
2910,74401.61292228829
2911,71831.60398620783
2912,148760.54542220663
2913,72849.41540284001
2914,64444.13539928831
2915,84396.44870756612
2916,79737.6403747816
2917,179144.02976477015
2918,115169.27622781823
2919,223396.8075011637
